f_medidor_id,f_cliente_id,f_ts_utc,f_ano_mes_ref,f_valor_m3,f_pulsos,f_status_sensor,f_flag_vazamento,f_ingested_at,f_archived_at,_doc_id
MTR-0002,2,2025-07-12T09:00:00+00:00,2025-07,0.0094,9,1,False,2025-09-18T21:12:55.254000+00:00,,nC3Zo6YH5deTsXn0893O
MTR-0002,2,2025-07-27T09:00:00+00:00,2025-07,0.012929411764705884,13,1,False,2025-09-18T21:13:21.470000+00:00,,nC65KXllKGYWpK26YaLQ
MTR-0002,2,2025-07-04T17:00:00+00:00,2025-07,0.011541176470588235,12,1,False,2025-09-18T21:12:41.681000+00:00,,nHOwDQ0ErCgUeYRPEYdJ
MTR-0002,2,2025-07-31T23:00:00+00:00,2025-07,0.010176470588235294,10,1,False,2025-09-18T21:13:29.306000+00:00,,nMocPU5Zd7dhMDwnUh5m
MTR-0002,2,2025-07-10T14:00:00+00:00,2025-07,0.008952941176470589,9,1,False,2025-09-18T21:12:52.081000+00:00,,nUPFUnAjyIvNqpm838HG
MTR-0002,2,2025-07-02T04:00:00+00:00,2025-07,0.0122,12,1,False,2025-09-18T21:12:37.211000+00:00,,nadEi6zS7qHs6pfJRI86
MTR-0002,2,2025-07-01T14:00:00+00:00,2025-07,0.011258823529411766,11,1,False,2025-09-18T21:12:36.226000+00:00,,ne2DVrBmYZ4y8TIOZnB3
MTR-0002,2,2025-07-29T22:00:00+00:00,2025-07,0.007847058823529412,8,1,False,2025-09-18T21:13:25.903000+00:00,,nfTFRwVe7JaPkLWnooKE
MTR-0002,2,2025-07-11T11:00:00+00:00,2025-07,0.0074235294117647056,7,1,False,2025-09-18T21:12:53.603000+00:00,,nicdmA5uuJesMb6Tv2CF
MTR-0002,2,2025-07-13T19:00:00+00:00,2025-07,0.008694117647058824,9,1,False,2025-09-18T21:12:57.749000+00:00,,noGPYnAG2qLBwQ5bq9w0
MTR-0002,2,2025-07-05T18:00:00+00:00,2025-07,0.010082352941176471,10,1,False,2025-09-18T21:12:43.471000+00:00,,nq3it1IB7jkze6fMtU9R
MTR-0002,2,2025-07-27T12:00:00+00:00,2025-07,0.009352941176470588,9,1,False,2025-09-18T21:13:21.685000+00:00,,nvMW2wYnHY11awytp7CR
MTR-0002,2,2025-07-18T02:00:00+00:00,2025-07,0.01283529411764706,13,1,False,2025-09-18T21:13:05.304000+00:00,,nwN8ja11q4DeBxztMsjv
MTR-0002,2,2025-07-09T19:00:00+00:00,2025-07,0.009329411764705883,9,1,False,2025-09-18T21:12:50.607000+00:00,,nzIZ6EyRD3QrTgiyOu1F
MTR-0002,2,2025-07-30T14:00:00+00:00,2025-07,0.01271764705882353,13,1,False,2025-09-18T21:13:27.040000+00:00,,o2UnPv4j9ERu7HdNPHov
MTR-0002,2,2025-07-08T17:00:00+00:00,2025-07,0.009141176470588236,9,1,False,2025-09-18T21:12:48.695000+00:00,,oFYl3Ju59mviXx1jgc7s
MTR-0002,2,2025-07-15T08:00:00+00:00,2025-07,0.012247058823529413,12,1,False,2025-09-18T21:13:00.471000+00:00,,oI0fst1Ye48CGUjjMK0l
MTR-0002,2,2025-07-03T05:00:00+00:00,2025-07,0.011094117647058824,11,1,False,2025-09-18T21:12:39.033000+00:00,,oJOdglvBVqv3KLjMtjoE
MTR-0002,2,2025-07-03T09:00:00+00:00,2025-07,0.007541176470588235,8,1,False,2025-09-18T21:12:39.316000+00:00,,oSB6XSv9dalpNQ8VU5NE
MTR-0002,2,2025-07-31T07:00:00+00:00,2025-07,0.01151764705882353,12,1,False,2025-09-18T21:13:28.207000+00:00,,oW1fj9DKP4f9UZWr8rLh
MTR-0002,2,2025-07-16T21:00:00+00:00,2025-07,0.010458823529411765,10,1,False,2025-09-18T21:13:03.159000+00:00,,obeZeXE7qneODgR7ucvn
MTR-0002,2,2025-07-27T04:00:00+00:00,2025-07,0.007211764705882353,7,1,False,2025-09-18T21:13:21.102000+00:00,,ockqL4isMkpnnXAZjIPD
MTR-0002,2,2025-07-08T21:00:00+00:00,2025-07,0.011776470588235294,12,1,False,2025-09-18T21:12:49.008000+00:00,,od7oX0TEE5w1p9Ta7S9L
MTR-0002,2,2025-07-07T14:00:00+00:00,2025-07,0.010741176470588235,11,1,False,2025-09-18T21:12:46.685000+00:00,,omM7dDE1oeRgya7lusMX
MTR-0002,2,2025-07-01T18:00:00+00:00,2025-07,0.009776470588235294,10,1,False,2025-09-18T21:12:36.497000+00:00,,ooir8FGxobTN0zPbSxDX
MTR-0002,2,2025-07-06T17:00:00+00:00,2025-07,0.011023529411764706,11,1,False,2025-09-18T21:12:45.122000+00:00,,osV8tGiyoQsGMM3ZXnjy
MTR-0002,2,2025-07-08T16:00:00+00:00,2025-07,0.009023529411764706,9,1,False,2025-09-18T21:12:48.623000+00:00,,owSem4fjN5gfey3JvxIu
MTR-0002,2,2025-07-19T11:00:00+00:00,2025-07,0.011988235294117647,12,1,False,2025-09-18T21:13:07.690000+00:00,,p2ZAFfTsaX48zhVx85fZ
MTR-0002,2,2025-07-31T01:00:00+00:00,2025-07,0.01248235294117647,12,1,False,2025-09-18T21:13:27.800000+00:00,,p4Zvy2T2pGFLjQVu6U65
MTR-0002,2,2025-07-13T02:00:00+00:00,2025-07,0.010505882352941177,11,1,False,2025-09-18T21:12:56.502000+00:00,,pdNxDr0oWnZfDK2Em2n0
MTR-0002,2,2025-07-23T17:00:00+00:00,2025-07,0.010788235294117647,11,1,False,2025-09-18T21:13:15.098000+00:00,,pfC9WJp2LfUCFT2aL56i
MTR-0002,2,2025-07-10T09:00:00+00:00,2025-07,0.010552941176470588,11,1,False,2025-09-18T21:12:51.722000+00:00,,pgXeSPsfvfn2nNiwO7vk
MTR-0002,2,2025-07-19T16:00:00+00:00,2025-07,0.007988235294117647,8,1,False,2025-09-18T21:13:08.048000+00:00,,pm8spT66LcARfJiqTeXC
MTR-0002,2,2025-07-08T09:00:00+00:00,2025-07,0.008694117647058824,9,1,False,2025-09-18T21:12:48.111000+00:00,,prI0PnDQHfo6AousXV1o
MTR-0002,2,2025-07-22T10:00:00+00:00,2025-07,0.010082352941176471,10,1,False,2025-09-18T21:13:12.841000+00:00,,pv8bksmHBNzQjQNnE9j6
MTR-0002,2,2025-07-23T10:00:00+00:00,2025-07,0.007588235294117647,8,1,False,2025-09-18T21:13:14.603000+00:00,,pwc8CvVoiIJKfBkIQgoz
MTR-0002,2,2025-07-20T07:00:00+00:00,2025-07,0.012435294117647058,12,1,False,2025-09-18T21:13:09.114000+00:00,,q7t0qVKwkBWGZkrYx6tw
MTR-0002,2,2025-07-13T18:00:00+00:00,2025-07,0.012623529411764707,13,1,False,2025-09-18T21:12:57.677000+00:00,,qF3cLUHrG7Y2bPboijU3
MTR-0002,2,2025-07-13T15:00:00+00:00,2025-07,0.008105882352941176,8,1,False,2025-09-18T21:12:57.461000+00:00,,qIgMZyGNRNWhX3ncgBGi
MTR-0002,2,2025-07-28T07:00:00+00:00,2025-07,0.010952941176470589,11,1,False,2025-09-18T21:13:23.079000+00:00,,qVCUegpPQTfiyNEHKQqq
MTR-0002,2,2025-07-26T12:00:00+00:00,2025-07,0.010176470588235294,10,1,False,2025-09-18T21:13:19.962000+00:00,,qcKoBg8ajJcHqe1PSLg8
MTR-0002,2,2025-07-02T10:00:00+00:00,2025-07,0.012129411764705882,12,1,False,2025-09-18T21:12:37.657000+00:00,,qdtlNgbZVOpLqNe9vEYt
MTR-0002,2,2025-07-05T14:00:00+00:00,2025-07,0.010905882352941177,11,1,False,2025-09-18T21:12:43.196000+00:00,,qiQC6jB4WYjUN0UffQL4
MTR-0002,2,2025-07-18T10:00:00+00:00,2025-07,0.011941176470588235,12,1,False,2025-09-18T21:13:05.890000+00:00,,qiz9LZvEJdAGjKeNyxm5
MTR-0002,2,2025-07-12T18:00:00+00:00,2025-07,0.011423529411764706,11,1,False,2025-09-18T21:12:55.917000+00:00,,qxC6AdzZWeba9DVkpY1n
MTR-0002,2,2025-07-23T08:00:00+00:00,2025-07,0.012411764705882353,12,1,False,2025-09-18T21:13:14.458000+00:00,,qy68dbPPyzpp5mqdT8HD
MTR-0002,2,2025-07-02T03:00:00+00:00,2025-07,0.010129411764705883,10,1,False,2025-09-18T21:12:37.136000+00:00,,qzMkRj9LGYczWjdPcrbW
MTR-0002,2,2025-07-19T13:00:00+00:00,2025-07,0.007964705882352941,8,1,False,2025-09-18T21:13:07.831000+00:00,,qzuMCULr1oe7OY3fL2W4
MTR-0002,2,2025-07-28T13:00:00+00:00,2025-07,0.010905882352941177,11,1,False,2025-09-18T21:13:23.518000+00:00,,r75W0x5Bl3KmlHeUvrgd
MTR-0002,2,2025-07-03T03:00:00+00:00,2025-07,0.009235294117647059,9,1,False,2025-09-18T21:12:38.896000+00:00,,rOJBHwCLV8X0eLoHqzfP
MTR-0002,2,2025-07-12T20:00:00+00:00,2025-07,0.012811764705882352,13,1,False,2025-09-18T21:12:56.062000+00:00,,rS46ZKdZy6spPgWIwFOq
MTR-0002,2,2025-07-18T21:00:00+00:00,2025-07,0.011047058823529412,11,1,False,2025-09-18T21:13:06.679000+00:00,,rULIAdgJp73v2R3I4IfU
MTR-0002,2,2025-07-17T09:00:00+00:00,2025-07,0.011658823529411765,12,1,False,2025-09-18T21:13:04.072000+00:00,,rVPvxutDO6fdTPPFEtK1
MTR-0002,2,2025-07-10T10:00:00+00:00,2025-07,0.00848235294117647,8,1,False,2025-09-18T21:12:51.793000+00:00,,rWsGgYPGE7wyTKVWmS50
MTR-0002,2,2025-07-12T21:00:00+00:00,2025-07,0.0114,11,1,False,2025-09-18T21:12:56.141000+00:00,,rc6ZNtl8Yrs0bar4AQju
MTR-0002,2,2025-07-03T10:00:00+00:00,2025-07,0.008411764705882353,8,1,False,2025-09-18T21:12:39.389000+00:00,,ruggNeNGkRpz1kncq8sm
MTR-0002,2,2025-07-11T20:00:00+00:00,2025-07,0.011211764705882353,11,1,False,2025-09-18T21:12:54.259000+00:00,,s06vQ4BbAumI4xuKhxaW
MTR-0002,2,2025-07-23T03:00:00+00:00,2025-07,0.009988235294117647,10,1,False,2025-09-18T21:13:14.090000+00:00,,s0vE8wgaN3OZyCBbSZPY
MTR-0002,2,2025-07-03T15:00:00+00:00,2025-07,0.011470588235294118,11,1,False,2025-09-18T21:12:39.758000+00:00,,s2PJs0cIJjDMTtgsVKRR
MTR-0002,2,2025-07-03T16:00:00+00:00,2025-07,0.0102,10,1,False,2025-09-18T21:12:39.831000+00:00,,s6lNR3X4AQYtBK2O4lWw
MTR-0002,2,2025-07-17T15:00:00+00:00,2025-07,0.008294117647058823,8,1,False,2025-09-18T21:13:04.503000+00:00,,s7Baq0580cG0dLDAd7KE
MTR-0002,2,2025-07-09T16:00:00+00:00,2025-07,0.00883529411764706,9,1,False,2025-09-18T21:12:50.375000+00:00,,sDlo8GbKCyPtxzRUdaHy
MTR-0002,2,2025-07-04T00:00:00+00:00,2025-07,0.009494117647058823,9,1,False,2025-09-18T21:12:40.429000+00:00,,sKwa36iCkP3l64ai7zww
MTR-0002,2,2025-07-14T06:00:00+00:00,2025-07,0.011211764705882353,11,1,False,2025-09-18T21:12:58.566000+00:00,,sLOO9TMZORNu8MS6oakN
MTR-0002,2,2025-07-10T11:00:00+00:00,2025-07,0.007729411764705882,8,1,False,2025-09-18T21:12:51.865000+00:00,,siiS2K05V6yY2pEGxhLQ
MTR-0002,2,2025-07-07T19:00:00+00:00,2025-07,0.009541176470588235,10,1,False,2025-09-18T21:12:47.068000+00:00,,slSlSkIJyqnl3nCNVHZE
MTR-0002,2,2025-07-20T19:00:00+00:00,2025-07,0.012223529411764706,12,1,False,2025-09-18T21:13:09.984000+00:00,,sqPyoAC5rITFjRsA3zwD
MTR-0002,2,2025-07-08T00:00:00+00:00,2025-07,0.011470588235294118,11,1,False,2025-09-18T21:12:47.428000+00:00,,svAlCCUNIdsCT9K3BwRS
MTR-0002,2,2025-07-13T08:00:00+00:00,2025-07,0.009470588235294118,9,1,False,2025-09-18T21:12:56.957000+00:00,,swDBXwjfXcTyjVQjPNbM
MTR-0002,2,2025-07-31T22:00:00+00:00,2025-07,0.010011764705882354,10,1,False,2025-09-18T21:13:29.241000+00:00,,t3s8e8yAwuTeEY2TCd5f
MTR-0002,2,2025-07-01T03:00:00+00:00,2025-07,0.00843529411764706,8,1,False,2025-09-18T21:12:35.338000+00:00,,t4LhYgh4jbjN2uY9h7WE
MTR-0002,2,2025-07-29T23:00:00+00:00,2025-07,0.011941176470588235,12,1,False,2025-09-18T21:13:25.974000+00:00,,tAmbGaveXLJbx8h0aEau
MTR-0002,2,2025-07-22T04:00:00+00:00,2025-07,0.009988235294117647,10,1,False,2025-09-18T21:13:12.401000+00:00,,tD3ke6oMGcY0Wbs2Zapy
MTR-0002,2,2025-07-16T20:00:00+00:00,2025-07,0.011847058823529412,12,1,False,2025-09-18T21:13:03.088000+00:00,,tKRJj9uqfsDHyGp7MmX0
MTR-0002,2,2025-07-01T17:00:00+00:00,2025-07,0.010788235294117647,11,1,False,2025-09-18T21:12:36.430000+00:00,,tPDOUXrNSEckcranlO7k
MTR-0002,2,2025-07-22T00:00:00+00:00,2025-07,0.012647058823529412,13,1,False,2025-09-18T21:13:12.105000+00:00,,tU0jhSWdIVg6L9Ob7Dxz
MTR-0002,2,2025-07-20T15:00:00+00:00,2025-07,0.010764705882352942,11,1,False,2025-09-18T21:13:09.687000+00:00,,te5yA9Px7RjzStAPbB2B
MTR-0002,2,2025-07-13T13:00:00+00:00,2025-07,0.009988235294117647,10,1,False,2025-09-18T21:12:57.317000+00:00,,tekFFVduGlqdbMmcWBll
MTR-0002,2,2025-07-23T00:00:00+00:00,2025-07,0.012929411764705884,13,1,False,2025-09-18T21:13:13.876000+00:00,,tfq7nSHk0mt7BBbim0qi
MTR-0002,2,2025-07-09T18:00:00+00:00,2025-07,0.008694117647058824,9,1,False,2025-09-18T21:12:50.519000+00:00,,tj0E93e95CQbdjJwxx2l
MTR-0002,2,2025-07-05T19:00:00+00:00,2025-07,0.007305882352941176,7,1,False,2025-09-18T21:12:43.543000+00:00,,tnwd6irKHKrWPH2FdKBq
MTR-0002,2,2025-07-11T08:00:00+00:00,2025-07,0.008341176470588236,8,1,False,2025-09-18T21:12:53.387000+00:00,,tnyymd4jGVyXSeBTGkf2
MTR-0002,2,2025-07-06T20:00:00+00:00,2025-07,0.008247058823529413,8,1,False,2025-09-18T21:12:45.339000+00:00,,tqHoP6uyFKhuqTCGSRAo
MTR-0002,2,2025-07-26T10:00:00+00:00,2025-07,0.012011764705882354,12,1,False,2025-09-18T21:13:19.814000+00:00,,tsPE2XmZd8hs5NYur0k5
MTR-0002,2,2025-07-08T15:00:00+00:00,2025-07,0.009023529411764706,9,1,False,2025-09-18T21:12:48.551000+00:00,,tsVAkaXfg6sXUVnx5vbo
MTR-0002,2,2025-07-28T03:00:00+00:00,2025-07,0.010929411764705882,11,1,False,2025-09-18T21:13:22.791000+00:00,,tzfxJ6D5VooWrLN9Wpvp
MTR-0002,2,2025-07-05T02:00:00+00:00,2025-07,0.012929411764705884,13,1,False,2025-09-18T21:12:42.337000+00:00,,u4lbSTf3uRMTrsdbgJWP
MTR-0002,2,2025-07-15T11:00:00+00:00,2025-07,0.008811764705882352,9,1,False,2025-09-18T21:13:00.686000+00:00,,uNVf8cOzFwCaU2rWVfcO
MTR-0002,2,2025-07-09T08:00:00+00:00,2025-07,0.007964705882352941,8,1,False,2025-09-18T21:12:49.800000+00:00,,uRYkBpX4Wg0zkaJ4ZqnE
MTR-0002,2,2025-07-11T09:00:00+00:00,2025-07,0.009611764705882353,10,1,False,2025-09-18T21:12:53.459000+00:00,,uRdrsUzsygeJEtOcPRoE
MTR-0002,2,2025-07-01T05:00:00+00:00,2025-07,0.012905882352941177,13,1,False,2025-09-18T21:12:35.484000+00:00,,uT6jkdECbi4ukBchWKU6
MTR-0002,2,2025-07-03T21:00:00+00:00,2025-07,0.00883529411764706,9,1,False,2025-09-18T21:12:40.197000+00:00,,uWIFxpTIgoK703X6Xg6x
MTR-0002,2,2025-07-19T23:00:00+00:00,2025-07,0.009070588235294118,9,1,False,2025-09-18T21:13:08.543000+00:00,,uZDZ1UcHfNuofuvsKtB7
MTR-0002,2,2025-07-15T05:00:00+00:00,2025-07,0.0072588235294117655,7,1,False,2025-09-18T21:13:00.246000+00:00,,uaf6sshVf1BfndvtHSse
MTR-0002,2,2025-07-23T12:00:00+00:00,2025-07,0.011376470588235293,11,1,False,2025-09-18T21:13:14.739000+00:00,,ubsaii3o60mzB1DnaVbe
MTR-0002,2,2025-07-04T22:00:00+00:00,2025-07,0.0074235294117647056,7,1,False,2025-09-18T21:12:42.050000+00:00,,ulGoawtXZ13dXc1C6Hf6
MTR-0002,2,2025-07-08T12:00:00+00:00,2025-07,0.012576470588235295,13,1,False,2025-09-18T21:12:48.327000+00:00,,upWYazOvd1IDKb7dyiLP
MTR-0002,2,2025-07-09T13:00:00+00:00,2025-07,0.011870588235294119,12,1,False,2025-09-18T21:12:50.160000+00:00,,uuw1CkMU7GR4s9lPmGJ0
MTR-0002,2,2025-07-14T10:00:00+00:00,2025-07,0.010223529411764706,10,1,False,2025-09-18T21:12:58.854000+00:00,,v5rMuMD72j2NdTk2KYAg
MTR-0002,2,2025-07-11T13:00:00+00:00,2025-07,0.011423529411764706,11,1,False,2025-09-18T21:12:53.747000+00:00,,vFhnH5ojdDnsEFMASdFC
MTR-0002,2,2025-07-27T03:00:00+00:00,2025-07,0.009258823529411766,9,1,False,2025-09-18T21:13:21.029000+00:00,,vNNfe0yBmlMnUs4XDi0B
MTR-0002,2,2025-07-20T18:00:00+00:00,2025-07,0.008247058823529413,8,1,False,2025-09-18T21:13:09.911000+00:00,,vV8CxZwMlLmvTFJ8wngA
MTR-0002,2,2025-07-20T05:00:00+00:00,2025-07,0.0086,9,1,False,2025-09-18T21:13:08.975000+00:00,,vWyBqdyPwhkydeSSevpf
MTR-0002,2,2025-07-20T12:00:00+00:00,2025-07,0.010294117647058823,10,1,False,2025-09-18T21:13:09.472000+00:00,,veibIoejenDhtmukzdjk
MTR-0002,2,2025-07-23T16:00:00+00:00,2025-07,0.012929411764705884,13,1,False,2025-09-18T21:13:15.026000+00:00,,vmmngq7VIgfXRXtVzA0x
MTR-0002,2,2025-07-29T14:00:00+00:00,2025-07,0.011423529411764706,11,1,False,2025-09-18T21:13:25.317000+00:00,,volfpuQoVo1Eu3JfJVB5
MTR-0002,2,2025-07-06T00:00:00+00:00,2025-07,0.010882352941176471,11,1,False,2025-09-18T21:12:43.903000+00:00,,vtc4pQ4ZnQ9aCagmNHef
MTR-0002,2,2025-07-23T11:00:00+00:00,2025-07,0.012247058823529413,12,1,False,2025-09-18T21:13:14.674000+00:00,,vvL4BUFwVbHUu4ALLHuB
MTR-0002,2,2025-07-21T16:00:00+00:00,2025-07,0.010694117647058824,11,1,False,2025-09-18T21:13:11.512000+00:00,,w8YdngOIKy80rtONmrMJ
MTR-0002,2,2025-07-21T13:00:00+00:00,2025-07,0.007564705882352941,8,1,False,2025-09-18T21:13:11.297000+00:00,,w9n5pRignpXSa4CFahUf
MTR-0002,2,2025-07-10T03:00:00+00:00,2025-07,0.010952941176470589,11,1,False,2025-09-18T21:12:51.199000+00:00,,wLrp79M4gZyirMs62a2x
MTR-0002,2,2025-07-16T05:00:00+00:00,2025-07,0.009870588235294117,10,1,False,2025-09-18T21:13:01.975000+00:00,,wMILV3F2nUWJIfWwbwIo
MTR-0002,2,2025-07-11T12:00:00+00:00,2025-07,0.011376470588235293,11,1,False,2025-09-18T21:12:53.675000+00:00,,wO9BBGtHNilaQG8iRd4T
MTR-0002,2,2025-07-26T06:00:00+00:00,2025-07,0.007705882352941177,8,1,False,2025-09-18T21:13:19.525000+00:00,,wWGuDICcKdz8ZUtVIS3P
MTR-0002,2,2025-07-25T20:00:00+00:00,2025-07,0.0074470588235294125,7,1,False,2025-09-18T21:13:18.794000+00:00,,wXZQGmlY4rz0Q3crBlMK
MTR-0002,2,2025-07-05T15:00:00+00:00,2025-07,0.011070588235294119,11,1,False,2025-09-18T21:12:43.261000+00:00,,wi7yEkYWBVbL7hMmc4lI
MTR-0002,2,2025-07-19T03:00:00+00:00,2025-07,0.010129411764705883,10,1,False,2025-09-18T21:13:07.111000+00:00,,wwxz6jdpyl9xWwNa7hSt
MTR-0002,2,2025-07-03T02:00:00+00:00,2025-07,0.011705882352941177,12,1,False,2025-09-18T21:12:38.825000+00:00,,x8h1fZUx9G3ZYtCuaWnY
MTR-0002,2,2025-07-10T21:00:00+00:00,2025-07,0.012105882352941176,12,1,False,2025-09-18T21:12:52.585000+00:00,,xC4VudwzApqtbR0pRzz6
MTR-0002,2,2025-07-12T03:00:00+00:00,2025-07,0.0070705882352941184,7,1,False,2025-09-18T21:12:54.765000+00:00,,xDLVBjuqAsuw1hZlCDVK
MTR-0002,2,2025-07-07T11:00:00+00:00,2025-07,0.012105882352941176,12,1,False,2025-09-18T21:12:46.468000+00:00,,xFWoDUdCL2iU8K5PPcr7
MTR-0002,2,2025-07-19T19:00:00+00:00,2025-07,0.012341176470588236,12,1,False,2025-09-18T21:13:08.263000+00:00,,xJd0TpbtBw2FwPnlMEVQ
MTR-0002,2,2025-07-07T16:00:00+00:00,2025-07,0.011823529411764707,12,1,False,2025-09-18T21:12:46.828000+00:00,,xOSryPUR7aybmAHEVXKN
MTR-0002,2,2025-07-21T09:00:00+00:00,2025-07,0.007964705882352941,8,1,False,2025-09-18T21:13:11.016000+00:00,,xPQwMx8MaB2oS0Mgghpq
MTR-0002,2,2025-07-24T20:00:00+00:00,2025-07,0.008270588235294118,8,1,False,2025-09-18T21:13:17.074000+00:00,,xRmfMG6Dh9UIXcJLf2S8
MTR-0002,2,2025-07-03T19:00:00+00:00,2025-07,0.008294117647058823,8,1,False,2025-09-18T21:12:40.053000+00:00,,xYZFCttIAN5p7JRreIHo
MTR-0002,2,2025-07-02T13:00:00+00:00,2025-07,0.011870588235294119,12,1,False,2025-09-18T21:12:37.873000+00:00,,xaj4FqHm4bCWqB1SLzCo
MTR-0002,2,2025-07-25T05:00:00+00:00,2025-07,0.007305882352941176,7,1,False,2025-09-18T21:13:17.719000+00:00,,xdQaQ5hjoSLBWmZuROkx
MTR-0002,2,2025-07-21T22:00:00+00:00,2025-07,0.012858823529411765,13,1,False,2025-09-18T21:13:11.960000+00:00,,xhbThQudcPdkye4t37ST
MTR-0002,2,2025-07-23T20:00:00+00:00,2025-07,0.008223529411764706,8,1,False,2025-09-18T21:13:15.323000+00:00,,xnmKNztq9Vr5ap2PtwMg
MTR-0002,2,2025-07-03T17:00:00+00:00,2025-07,0.009776470588235294,10,1,False,2025-09-18T21:12:39.904000+00:00,,xsXAeOsI38hOQxQveIf5
MTR-0002,2,2025-07-27T18:00:00+00:00,2025-07,0.012670588235294118,13,1,False,2025-09-18T21:13:22.128000+00:00,,xvliQbvNgYZoa80XrZWI
MTR-0002,2,2025-07-17T22:00:00+00:00,2025-07,0.0074,7,1,False,2025-09-18T21:13:05.016000+00:00,,xwkQbLeAdEQDPVWBx0U7
MTR-0002,2,2025-07-02T21:00:00+00:00,2025-07,0.008811764705882352,9,1,False,2025-09-18T21:12:38.452000+00:00,,y1vAgG5vQa18P6kvpBx8
MTR-0002,2,2025-07-08T22:00:00+00:00,2025-07,0.012082352941176471,12,1,False,2025-09-18T21:12:49.079000+00:00,,y775Uq6uZ977pU9XEFmn
MTR-0002,2,2025-07-01T19:00:00+00:00,2025-07,0.007847058823529412,8,1,False,2025-09-18T21:12:36.568000+00:00,,yAwzdcpgnl5fStyxxLfX
MTR-0002,2,2025-07-14T22:00:00+00:00,2025-07,0.011258823529411766,11,1,False,2025-09-18T21:12:59.718000+00:00,,yCRDtN7HXvj2XxImhEjL
MTR-0002,2,2025-07-12T08:00:00+00:00,2025-07,0.012811764705882352,13,1,False,2025-09-18T21:12:55.181000+00:00,,yJyGpqDFeV8J6gZie9Cu
MTR-0002,2,2025-07-17T20:00:00+00:00,2025-07,0.01071764705882353,11,1,False,2025-09-18T21:13:04.871000+00:00,,yO0f0rZesQ9kSi2a8wZp
MTR-0002,2,2025-07-24T01:00:00+00:00,2025-07,0.009117647058823529,9,1,False,2025-09-18T21:13:15.690000+00:00,,yOg79hGwY3YlHv4kEzZK
MTR-0002,2,2025-07-08T03:00:00+00:00,2025-07,0.010341176470588236,10,1,False,2025-09-18T21:12:47.660000+00:00,,yOiN1YT72gp9Zpe5qK8K
MTR-0002,2,2025-07-13T00:00:00+00:00,2025-07,0.012764705882352942,13,1,False,2025-09-18T21:12:56.359000+00:00,,yQhliDDTHynU5HkUbO9F
MTR-0002,2,2025-07-27T21:00:00+00:00,2025-07,0.00791764705882353,8,1,False,2025-09-18T21:13:22.356000+00:00,,yTmmXx9pFjtkfnLumukd
MTR-0002,2,2025-07-19T20:00:00+00:00,2025-07,0.01128235294117647,11,1,False,2025-09-18T21:13:08.336000+00:00,,yY91GoEEyU5C8zahUmiR
MTR-0002,2,2025-07-14T09:00:00+00:00,2025-07,0.007776470588235294,8,1,False,2025-09-18T21:12:58.790000+00:00,,yi9LfodQ6RwMuile5KWb
MTR-0002,2,2025-07-16T12:00:00+00:00,2025-07,0.007164705882352941,7,1,False,2025-09-18T21:13:02.487000+00:00,,ym68df8TiWF84nBm0V3T
MTR-0002,2,2025-07-28T12:00:00+00:00,2025-07,0.011988235294117647,12,1,False,2025-09-18T21:13:23.438000+00:00,,yrvSd3RS1AG3h7nVzM6Z
MTR-0002,2,2025-07-27T05:00:00+00:00,2025-07,0.012294117647058823,12,1,False,2025-09-18T21:13:21.174000+00:00,,yxVzgiTsYuwBnaj2fmnD
MTR-0002,2,2025-07-28T15:00:00+00:00,2025-07,0.010176470588235294,10,1,False,2025-09-18T21:13:23.656000+00:00,,yzleFtRXoVriDp2LEdQ5
MTR-0002,2,2025-07-19T10:00:00+00:00,2025-07,0.00831764705882353,8,1,False,2025-09-18T21:13:07.615000+00:00,,z7bqm0144H1uO92Uxxb6
MTR-0002,2,2025-07-09T10:00:00+00:00,2025-07,0.011776470588235294,12,1,False,2025-09-18T21:12:49.943000+00:00,,zC35DN6bmfpWR501I5mx
MTR-0002,2,2025-07-07T06:00:00+00:00,2025-07,0.01248235294117647,12,1,False,2025-09-18T21:12:46.108000+00:00,,zRKLkf0f0w1LGpBiYzJ4
MTR-0002,2,2025-07-02T01:00:00+00:00,2025-07,0.009470588235294118,9,1,False,2025-09-18T21:12:36.992000+00:00,,zXElyi7PnjMSYIg8BDMK
MTR-0002,2,2025-07-01T04:00:00+00:00,2025-07,0.01255294117647059,13,1,False,2025-09-18T21:12:35.413000+00:00,,zYfnzD0oGeYCF1VuxqYH
MTR-0002,2,2025-07-25T16:00:00+00:00,2025-07,0.01168235294117647,12,1,False,2025-09-18T21:13:18.523000+00:00,,zexNSDll9bGbd97cw34S
MTR-0002,2,2025-07-05T13:00:00+00:00,2025-07,0.010858823529411765,11,1,False,2025-09-18T21:12:43.119000+00:00,,zf6FI4Bdrh1SRrCard96
MTR-0002,2,2025-07-05T00:00:00+00:00,2025-07,0.008105882352941176,8,1,False,2025-09-18T21:12:42.193000+00:00,,zitPEOAneKGvTxKCq1Vn
MTR-0002,2,2025-07-14T18:00:00+00:00,2025-07,0.011141176470588236,11,1,False,2025-09-18T21:12:59.430000+00:00,,zl30vYNIApiLO7hDDUBB
MTR-0002,2,2025-07-20T11:00:00+00:00,2025-07,0.007494117647058823,7,1,False,2025-09-18T21:13:09.399000+00:00,,zldz0otpCzwT6vwNVNTG
MTR-0002,2,2025-07-19T14:00:00+00:00,2025-07,0.009941176470588235,10,1,False,2025-09-18T21:13:07.903000+00:00,,zob21xSs7ujCzaO08ifX
